28,4,3,5,10,3,3,1,77
6,4,1,7,1,1,4,1,72
25,2,0,6,1,5,7,1,72
34,-1,0,0,-1,2,7,1,66
17,1,0,6,2,2,7,1,66
34,1,0,0,-1,2,7,1,66
34,-1,0,0,-1,4,9,1,66
34,1,0,0,-1,4,9,1,66
34,-1,0,0,-1,7,11,1,66
34,1,0,0,-1,7,11,1,66
23,5,2,5,5,9,13,1,66
30,3,1,5,2,2,16,3,61
34,-1,0,0,-1,8,19,3,61
25,2,0,6,1,8,19,3,61
32,6,3,6,8,8,19,3,61
18,6,2,4,4,10,21,3,61
34,1,0,0,-1,9,25,5,57
32,6,3,6,8,9,25,5,57
7,3,1,6,0,11,27,5,57
29,2,0,5,1,9,28,6,51
0,1,0,2,2,17,30,6,51
1,3,0,3,1,14,30,6,49
32,6,3,6,8,12,32,6,45
11,5,1,6,1,12,32,6,45
12,3,1,4,3,21,35,6,45
16,6,2,6,3,16,35,7,41
2,1,0,3,3,29,41,7,41
24,5,3,6,10,25,41,7,38
3,2,0,3,2,13,41,10,32
15,4,2,6,7,15,43,10,32
32,6,3,6,8,6,45,12,25
22,3,2,5,10,6,45,12,25
34,1,0,0,-1,6,45,12,25
34,-1,0,0,-1,20,47,12,25
34,1,0,0,-1,20,47,12,25
34,-1,0,0,-1,22,49,12,25
34,1,0,0,-1,22,49,12,25
32,6,3,6,8,22,49,12,25
34,-1,0,0,-1,24,51,12,25
34,1,0,0,-1,24,51,12,25
34,-1,0,0,-1,38,53,12,25
18,6,2,4,4,4,4,1,74
7,3,1,6,0,8,7,1,74
29,2,0,5,1,6,7,2,68
16,6,2,6,3,9,10,2,68
1,3,0,3,1,7,13,4,62
17,1,0,6,2,7,13,4,62
34,-1,0,0,-1,7,13,4,62
26,2,1,4,4,9,15,4,62
25,2,0,6,1,0,15,6,56
34,1,0,0,-1,8,17,6,56
34,-1,0,0,-1,8,17,6,56
28,4,3,5,10,10,19,6,56
4,2,1,4,3,7,19,6,51
32,6,3,6,8,7,19,6,51
30,3,1,5,2,9,21,6,51
34,-1,0,0,-1,9,25,9,47
32,6,3,6,8,9,25,9,47
25,2,0,6,1,11,27,9,47
20,3,0,7,2,5,27,10,43
0,1,0,2,2,18,30,10,43
2,1,0,3,3,15,30,10,41
27,2,2,6,7,11,30,10,38
32,6,3,6,8,0,33,13,32
5,2,0,5,2,0,33,13,32
12,3,1,4,3,0,33,13,32
34,1,0,0,-1,15,35,13,32
11,5,1,6,1,15,35,13,32
14,4,1,5,3,20,40,13,32
34,1,0,0,-1,13,40,14,27
8,5,2,4,6,13,40,14,27
32,6,3,6,8,13,40,14,27
34,1,0,0,-1,32,45,14,27
34,-1,0,0,-1,32,45,14,27
34,1,0,0,-1,48,47,14,27
34,-1,0,0,-1,48,47,14,27
34,1,0,0,-1,50,49,14,27
34,-1,0,0,-1,50,49,14,27
32,6,3,6,8,50,49,14,27
34,1,0,0,-1,52,51,14,27
34,-1,0,0,-1,52,51,14,27
34,1,0,0,-1,68,53,14,27
17,1,0,6,2,8,3,0,81
12,3,1,4,3,5,3,0,75
7,3,1,6,0,0,4,1,71
34,-1,0,0,-1,3,6,1,71
14,4,1,5,3,3,6,1,71
29,2,0,5,1,7,10,1,71
34,-1,0,0,-1,2,10,2,66
34,1,0,0,-1,2,10,2,66
34,-1,0,0,-1,6,12,2,66
2,1,0,3,3,6,12,2,66
34,1,0,0,-1,6,12,2,66
23,5,2,5,5,8,14,2,66
28,4,3,5,10,5,17,4,61
25,2,0,6,1,5,17,4,61
16,6,2,6,3,5,17,4,61
32,6,3,6,8,5,17,4,61
6,4,1,7,1,16,24,4,61
10,2,0,4,2,12,24,5,54
19,4,2,5,5,8,24,5,50
32,6,3,6,8,2,27,7,44
0,1,0,2,2,2,27,7,44
11,5,1,6,1,2,27,7,44
34,-1,0,0,-1,12,30,7,44
30,3,1,5,2,12,30,7,44
32,6,3,6,8,12,30,7,44
26,2,1,4,4,25,36,7,44
18,6,2,4,4,18,36,9,38
34,1,0,0,-1,12,38,11,34
5,2,0,5,2,14,40,11,34
34,1,0,0,-1,10,40,11,29
4,2,1,4,3,23,42,11,29
34,1,0,0,-1,19,42,12,25
34,-1,0,0,-1,21,44,12,25
